run_id,engine_id,engine_ref,host_route,toolchain_id,case_id,benchmark_mode,thread_count,step_count,warmup_steps,repeat_index,body_count,shape_count,query_count,ms_per_step,steps_per_second,invalid_transform_count,below_floor_count,out_of_bounds_count,case_status,metric_status,runtime_route,timing_scope,effective_thread_count,sleeping_status,fixture_semantic,fixture_version,static_box_count,physics_settings,build_settings,requested_thread_count,requested_worker_count,requested_taskgraph_worker_count,actual_taskgraph_worker_count,effective_worker_count,main_thread_participates,unity_editor_version,unity_physics_package_version,entities_package_version,burst_package_version,collections_package_version,build_target,backend,burst_enabled_state,safety_check_state,package_lock_sha256,completed_step_count,physics_elapsed_ms,render_elapsed_ms,present_wait_ms,visual_validation_status,proof_path,raw_path
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,2,300,30,5,10005,10005,0,32.261372000,30.996821834,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,2,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,2,1,,,1,yes,,,,,,,,,,,300,9678.411600000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t2/box3d_t2_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,2,300,30,6,10005,10005,0,32.066585667,31.185109958,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,2,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,2,1,,,1,yes,,,,,,,,,,,300,9619.975700000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t2/box3d_t2_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,2,300,30,7,10005,10005,0,32.089477000,31.162863764,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,2,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,2,1,,,1,yes,,,,,,,,,,,300,9626.843100000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t2/box3d_t2_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,2,300,30,8,10005,10005,0,33.024579333,30.280476548,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,2,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,2,1,,,1,yes,,,,,,,,,,,300,9907.373800000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t2/box3d_t2_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,2,300,30,9,10005,10005,0,32.898269333,30.396735763,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,2,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,2,1,,,1,yes,,,,,,,,,,,300,9869.480800000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t2/box3d_t2_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,24,300,30,0,10005,10005,0,4.777695000,209.305951929,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,24,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,24,23,,,23,yes,,,,,,,,,,,300,1433.308500000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t24/box3d_t24_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,24,300,30,1,10005,10005,0,4.785613333,208.959631785,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,24,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,24,23,,,23,yes,,,,,,,,,,,300,1435.684000000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t24/box3d_t24_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,24,300,30,2,10005,10005,0,4.782314333,209.103779112,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,24,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,24,23,,,23,yes,,,,,,,,,,,300,1434.694300000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t24/box3d_t24_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,24,300,30,3,10005,10005,0,4.790012000,208.767744214,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,24,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,24,23,,,23,yes,,,,,,,,,,,300,1437.003600000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t24/box3d_t24_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,24,300,30,4,10005,10005,0,4.809970667,207.901475768,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,24,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,24,23,,,23,yes,,,,,,,,,,,300,1442.991200000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t24/box3d_t24_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,24,300,30,5,10005,10005,0,4.762538333,209.972063217,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,24,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,24,23,,,23,yes,,,,,,,,,,,300,1428.761500000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t24/box3d_t24_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,24,300,30,6,10005,10005,0,4.793052000,208.635332978,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,24,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,24,23,,,23,yes,,,,,,,,,,,300,1437.915600000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t24/box3d_t24_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,24,300,30,7,10005,10005,0,4.825149333,207.247471719,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,24,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,24,23,,,23,yes,,,,,,,,,,,300,1447.544800000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t24/box3d_t24_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,24,300,30,8,10005,10005,0,4.798890333,208.381507086,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,24,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,24,23,,,23,yes,,,,,,,,,,,300,1439.667100000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t24/box3d_t24_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,24,300,30,9,10005,10005,0,4.810229667,207.890281607,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,24,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,24,23,,,23,yes,,,,,,,,,,,300,1443.068900000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t24/box3d_t24_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,3,300,30,0,10005,10005,0,17.805392000,56.162762381,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,3,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,3,2,,,2,yes,,,,,,,,,,,300,5341.617600000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t3/box3d_t3_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,3,300,30,1,10005,10005,0,17.881161333,55.924779233,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,3,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,3,2,,,2,yes,,,,,,,,,,,300,5364.348400000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t3/box3d_t3_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,3,300,30,2,10005,10005,0,17.762882000,56.297170696,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,3,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,3,2,,,2,yes,,,,,,,,,,,300,5328.864600000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t3/box3d_t3_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,3,300,30,3,10005,10005,0,18.106176000,55.229773531,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,3,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,3,2,,,2,yes,,,,,,,,,,,300,5431.852800000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t3/box3d_t3_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,3,300,30,4,10005,10005,0,18.046117333,55.413581854,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,3,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,3,2,,,2,yes,,,,,,,,,,,300,5413.835200000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t3/box3d_t3_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,3,300,30,5,10005,10005,0,17.878904667,55.931838032,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,3,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,3,2,,,2,yes,,,,,,,,,,,300,5363.671400000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t3/box3d_t3_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,3,300,30,6,10005,10005,0,17.818320333,56.122012698,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,3,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,3,2,,,2,yes,,,,,,,,,,,300,5345.496100000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t3/box3d_t3_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,3,300,30,7,10005,10005,0,17.812065667,56.141719816,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,3,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,3,2,,,2,yes,,,,,,,,,,,300,5343.619700000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t3/box3d_t3_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,3,300,30,8,10005,10005,0,17.736302333,56.381537775,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,3,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,3,2,,,2,yes,,,,,,,,,,,300,5320.890700000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t3/box3d_t3_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,3,300,30,9,10005,10005,0,17.804791667,56.164656050,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,3,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,3,2,,,2,yes,,,,,,,,,,,300,5341.437500000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t3/box3d_t3_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,4,300,30,0,10005,10005,0,12.835434000,77.909325076,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,4,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,4,3,,,3,yes,,,,,,,,,,,300,3850.630200000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t4/box3d_t4_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,4,300,30,1,10005,10005,0,12.906683667,77.479236791,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,4,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,4,3,,,3,yes,,,,,,,,,,,300,3872.005100000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t4/box3d_t4_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,4,300,30,2,10005,10005,0,12.850971667,77.815127598,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,4,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,4,3,,,3,yes,,,,,,,,,,,300,3855.291500000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t4/box3d_t4_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,4,300,30,3,10005,10005,0,12.783597667,78.225240349,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,4,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,4,3,,,3,yes,,,,,,,,,,,300,3835.079300000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t4/box3d_t4_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,4,300,30,4,10005,10005,0,12.791949333,78.174168295,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,4,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,4,3,,,3,yes,,,,,,,,,,,300,3837.584800000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t4/box3d_t4_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,4,300,30,5,10005,10005,0,12.684197333,78.838256274,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,4,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,4,3,,,3,yes,,,,,,,,,,,300,3805.259200000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t4/box3d_t4_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,4,300,30,6,10005,10005,0,12.670455667,78.923759832,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,4,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,4,3,,,3,yes,,,,,,,,,,,300,3801.136700000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t4/box3d_t4_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,4,300,30,7,10005,10005,0,12.811547667,78.054582164,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,4,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,4,3,,,3,yes,,,,,,,,,,,300,3843.464300000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t4/box3d_t4_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,4,300,30,8,10005,10005,0,12.610790667,79.297169102,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,4,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,4,3,,,3,yes,,,,,,,,,,,300,3783.237200000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t4/box3d_t4_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,4,300,30,9,10005,10005,0,13.882630000,72.032460708,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,4,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,4,3,,,3,yes,,,,,,,,,,,300,4164.789000000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t4/box3d_t4_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,5,300,30,0,10005,10005,0,10.447995333,95.712140760,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,5,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,5,4,,,4,yes,,,,,,,,,,,300,3134.398600000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t5/box3d_t5_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,5,300,30,1,10005,10005,0,10.415873333,96.007311917,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,5,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,5,4,,,4,yes,,,,,,,,,,,300,3124.762000000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t5/box3d_t5_raw.csv
2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10,box3d,8441b4a06d6d09dcfb0b0f704df4d847d1437b92,windows,windows_clang_cl_release,box_container_pile_10k,headless_api,5,300,30,2,10005,10005,0,10.364682667,96.481487389,0,0,0,ok,ok,box3d_polygon_runner,physics_step_loop,5,disabled,open_container_falling_pile,box3d_open_container_v1,5,substeps=4; sleep=disabled; continuous=disabled,clang-cl 22 Release static runner,5,4,,,4,yes,,,,,,,,,,,300,3109.404800000,,,,,results/box-container-pile-10k/intel-core-i7-13700k/2026-07-09_0112_ddr5-4800_threads-1-2-3-4-5-6-8-16-24_r10/raw/box3d/t5/box3d_t5_raw.csv
